            
            736 [(0, 8), (1, 2), (3, 4), (5, 7), (6, 9)]   4
            737 [(0, 8), (1, 2), (3, 4), (5, 9), (6, 7)]   1
            738 [(0, 8), (1, 2), (3, 5), (4, 6), (7, 9)]   5
            739 [(0, 8), (1, 2), (3, 5), (4, 7), (6, 9)]   1
            740 [(0, 8), (1, 2), (3, 5), (4, 9), (6, 7)]   0
            741 [(0, 8), (1, 2), (3, 6), (4, 5), (7, 9)]   2
            742 [(0, 8), (1, 2), (3, 6), (4, 7), (5, 9)]   4
            743 [(0, 8), (1, 2), (3, 6), (4, 9), (5, 7)]   3
            744 [(0, 8), (1, 2), (3, 7), (4, 5), (6, 9)]   3
            745 [(0, 8), (1, 2), (3, 7), (4, 6), (5, 9)]   0
            746 [(0, 8), (1, 2), (3, 7), (4, 9), (5, 6)]   5
            747 [(0, 8), (1, 2), (3, 9), (4, 5), (6, 7)]   4
            748 [(0, 8), (1, 2), (3, 9), (4, 6), (5, 7)]   1
            749 [(0, 8), (1, 2), (3, 9), (4, 7), (5, 6)]   2
            750 [(0, 8), (1, 3), (2, 4), (5, 6), (7, 9)]   1
            751 [(0, 8), (1, 3), (2, 4), (5, 7), (6, 9)]   2
            752 [(0, 8), (1, 3), (2, 4), (5, 9), (6, 7)]   5
            753 [(0, 8), (1, 3), (2, 5), (4, 6), (7, 9)]   2
            754 [(0, 8), (1, 3), (2, 5), (4, 7), (6, 9)]   0
            755 [(0, 8), (1, 3), (2, 5), (4, 9), (6, 7)]   3
            756 [(0, 8), (1, 3), (2, 6), (4, 5), (7, 9)]   0
            757 [(0, 8), (1, 3), (2, 6), (4, 7), (5, 9)]   3
            758 [(0, 8), (1, 3), (2, 6), (4, 9), (5, 7)]   5
            759 [(0, 8), (1, 3), (2, 7), (4, 5), (6, 9)]   5
            760 [(0, 8), (1, 3), (2, 7), (4, 6), (5, 9)]   1
            761 [(0, 8), (1, 3), (2, 7), (4, 9), (5, 6)]   2
            762 [(0, 8), (1, 3), (2, 9), (4, 5), (6, 7)]   1
            763 [(0, 8), (1, 3), (2, 9), (4, 6), (5, 7)]   3
            764 [(0, 8), (1, 3), (2, 9), (4, 7), (5, 6)]   5
            765 [(0, 8), (1, 4), (2, 3), (5, 6), (7, 9)]   2
            766 [(0, 8), (1, 4), (2, 3), (5, 7), (6, 9)]   3
            767 [(0, 8), (1, 4), (2, 3), (5, 9), (6, 7)]   4
            768 [(0, 8), (1, 4), (2, 5), (3, 6), (7, 9)]   3
            769 [(0, 8), (1, 4), (2, 5), (3, 7), (6, 9)]   1
            770 [(0, 8), (1, 4), (2, 5), (3, 9), (6, 7)]   2
            771 [(0, 8), (1, 4), (2, 6), (3, 5), (7, 9)]   4
            772 [(0, 8), (1, 4), (2, 6), (3, 7), (5, 9)]   5
            773 [(0, 8), (1, 4), (2, 6), (3, 9), (5, 7)]   0
            774 [(0, 8), (1, 4), (2, 7), (3, 5), (6, 9)]   2
            775 [(0, 8), (1, 4), (2, 7), (3, 6), (5, 9)]   0
            776 [(0, 8), (1, 4), (2, 7), (3, 9), (5, 6)]   3
            777 [(0, 8), (1, 4), (2, 9), (3, 5), (6, 7)]   5
            778 [(0, 8), (1, 4), (2, 9), (3, 6), (5, 7)]   1
            779 [(0, 8), (1, 4), (2, 9), (3, 7), (5, 6)]   0
            780 [(0, 8), (1, 5), (2, 3), (4, 6), (7, 9)]   0
            781 [(0, 8), (1, 5), (2, 3), (4, 7), (6, 9)]   2
            782 [(0, 8), (1, 5), (2, 3), (4, 9), (6, 7)]   5
            783 [(0, 8), (1, 5), (2, 4), (3, 6), (7, 9)]   4
            784 [(0, 8), (1, 5), (2, 4), (3, 7), (6, 9)]   5
            785 [(0, 8), (1, 5), (2, 4), (3, 9), (6, 7)]   3
            786 [(0, 8), (1, 5), (2, 6), (3, 4), (7, 9)]   5
            787 [(0, 8), (1, 5), (2, 6), (3, 7), (4, 9)]   2
            788 [(0, 8), (1, 5), (2, 6), (3, 9), (4, 7)]   1
            789 [(0, 8), (1, 5), (2, 7), (3, 4), (6, 9)]   0
            790 [(0, 8), (1, 5), (2, 7), (3, 6), (4, 9)]   1
            791 [(0, 8), (1, 5), (2, 7), (3, 9), (4, 6)]   2
            792 [(0, 8), (1, 5), (2, 9), (3, 4), (6, 7)]   4
            793 [(0, 8), (1, 5), (2, 9), (3, 6), (4, 7)]   3
            794 [(0, 8), (1, 5), (2, 9), (3, 7), (4, 6)]   1
            795 [(0, 8), (1, 6), (2, 3), (4, 5), (7, 9)]   5
            796 [(0, 8), (1, 6), (2, 3), (4, 7), (5, 9)]   0
            797 [(0, 8), (1, 6), (2, 3), (4, 9), (5, 7)]   2
            798 [(0, 8), (1, 6), (2, 4), (3, 5), (7, 9)]   3
            799 [(0, 8), (1, 6), (2, 4), (3, 7), (5, 9)]   2
            800 [(0, 8), (1, 6), (2, 4), (3, 9), (5, 7)]   5
            801 [(0, 8), (1, 6), (2, 5), (3, 4), (7, 9)]   1
            802 [(0, 8), (1, 6), (2, 5), (3, 7), (4, 9)]   0
            803 [(0, 8), (1, 6), (2, 5), (3, 9), (4, 7)]   4
            804 [(0, 8), (1, 6), (2, 7), (3, 4), (5, 9)]   3
            805 [(0, 8), (1, 6), (2, 7), (3, 5), (4, 9)]   4
            806 [(0, 8), (1, 6), (2, 7), (3, 9), (4, 5)]   0
            807 [(0, 8), (1, 6), (2, 9), (3, 4), (5, 7)]   0
            808 [(0, 8), (1, 6), (2, 9), (3, 5), (4, 7)]   2
            809 [(0, 8), (1, 6), (2, 9), (3, 7), (4, 5)]   4
            810 [(0, 8), (1, 7), (2, 3), (4, 5), (6, 9)]   4
            811 [(0, 8), (1, 7), (2, 3), (4, 6), (5, 9)]   3
            812 [(0, 8), (1, 7), (2, 3), (4, 9), (5, 6)]   0
            813 [(0, 8), (1, 7), (2, 4), (3, 5), (6, 9)]   0
            814 [(0, 8), (1, 7), (2, 4), (3, 6), (5, 9)]   1
            815 [(0, 8), (1, 7), (2, 4), (3, 9), (5, 6)]   4
            816 [(0, 8), (1, 7), (2, 5), (3, 4), (6, 9)]   5
            817 [(0, 8), (1, 7), (2, 5), (3, 6), (4, 9)]   4
            818 [(0, 8), (1, 7), (2, 5), (3, 9), (4, 6)]   0
            819 [(0, 8), (1, 7), (2, 6), (3, 4), (5, 9)]   0
            820 [(0, 8), (1, 7), (2, 6), (3, 5), (4, 9)]   1
            821 [(0, 8), (1, 7), (2, 6), (3, 9), (4, 5)]   5
            822 [(0, 8), (1, 7), (2, 9), (3, 4), (5, 6)]   3
            823 [(0, 8), (1, 7), (2, 9), (3, 5), (4, 6)]   4
            824 [(0, 8), (1, 7), (2, 9), (3, 6), (4, 5)]   0
            825 [(0, 8), (1, 9), (2, 3), (4, 5), (6, 7)]   2
            826 [(0, 8), (1, 9), (2, 3), (4, 6), (5, 7)]   5
            827 [(0, 8), (1, 9), (2, 3), (4, 7), (5, 6)]   1
            828 [(0, 8), (1, 9), (2, 4), (3, 5), (6, 7)]   4
            829 [(0, 8), (1, 9), (2, 4), (3, 6), (5, 7)]   0
            830 [(0, 8), (1, 9), (2, 4), (3, 7), (5, 6)]   3
            831 [(0, 8), (1, 9), (2, 5), (3, 4), (6, 7)]   0
            832 [(0, 8), (1, 9), (2, 5), (3, 6), (4, 7)]   2
            833 [(0, 8), (1, 9), (2, 5), (3, 7), (4, 6)]   4
            834 [(0, 8), (1, 9), (2, 6), (3, 4), (5, 7)]   2
            835 [(0, 8), (1, 9), (2, 6), (3, 5), (4, 7)]   0
            836 [(0, 8), (1, 9), (2, 6), (3, 7), (4, 5)]   1
            837 [(0, 8), (1, 9), (2, 7), (3, 4), (5, 6)]   5
            838 [(0, 8), (1, 9), (2, 7), (3, 5), (4, 6)]   3
            839 [(0, 8), (1, 9), (2, 7), (3, 6), (4, 5)]   4
            840 [(0, 9), (1, 2), (3, 4), (5, 6), (7, 8)]   2
            841 [(0, 9), (1, 2), (3, 4), (5, 7), (6, 8)]   1
            842 [(0, 9), (1, 2), (3, 4), (5, 8), (6, 7)]   4
            843 [(0, 9), (1, 2), (3, 5), (4, 6), (7, 8)]   4
            844 [(0, 9), (1, 2), (3, 5), (4, 7), (6, 8)]   0
            845 [(0, 9), (1, 2), (3, 5), (4, 8), (6, 7)]   1
            846 [(0, 9), (1, 2), (3, 6), (4, 5), (7, 8)]   1
            847 [(0, 9), (1, 2), (3, 6), (4, 7), (5, 8)]   5
            848 [(0, 9), (1, 2), (3, 6), (4, 8), (5, 7)]   2
            849 [(0, 9), (1, 2), (3, 7), (4, 5), (6, 8)]   2
            850 [(0, 9), (1, 2), (3, 7), (4, 6), (5, 8)]   3
            851 [(0, 9), (1, 2), (3, 7), (4, 8), (5, 6)]   0
            852 [(0, 9), (1, 2), (3, 8), (4, 5), (6, 7)]   0
            853 [(0, 9), (1, 2), (3, 8), (4, 6), (5, 7)]   5
            854 [(0, 9), (1, 2), (3, 8), (4, 7), (5, 6)]   1
            855 [(0, 9), (1, 3), (2, 4), (5, 6), (7, 8)]   4
            856 [(0, 9), (1, 3), (2, 4), (5, 7), (6, 8)]   5
            857 [(0, 9), (1, 3), (2, 4), (5, 8), (6, 7)]   0
            858 [(0, 9), (1, 3), (2, 5), (4, 6), (7, 8)]   3
            859 [(0, 9), (1, 3), (2, 5), (4, 7), (6, 8)]   4
            860 [(0, 9), (1, 3), (2, 5), (4, 8), (6, 7)]   5
            861 [(0, 9), (1, 3), (2, 6), (4, 5), (7, 8)]   5
            862 [(0, 9), (1, 3), (2, 6), (4, 7), (5, 8)]   1
            863 [(0, 9), (1, 3), (2, 6), (4, 8), (5, 7)]   3
            864 [(0, 9), (1, 3), (2, 7), (4, 5), (6, 8)]   0
            865 [(0, 9), (1, 3), (2, 7), (4, 6), (5, 8)]   5
            866 [(0, 9), (1, 3), (2, 7), (4, 8), (5, 6)]   1
            867 [(0, 9), (1, 3), (2, 8), (4, 5), (6, 7)]   2
            868 [(0, 9), (1, 3), (2, 8), (4, 6), (5, 7)]   1
            869 [(0, 9), (1, 3), (2, 8), (4, 7), (5, 6)]   3
            870 [(0, 9), (1, 4), (2, 3), (5, 6), (7, 8)]   0
            871 [(0, 9), (1, 4), (2, 3), (5, 7), (6, 8)]   2
            872 [(0, 9), (1, 4), (2, 3), (5, 8), (6, 7)]   5
            873 [(0, 9), (1, 4), (2, 5), (3, 6), (7, 8)]   4
            874 [(0, 9), (1, 4), (2, 5), (3, 7), (6, 8)]   3
            875 [(0, 9), (1, 4), (2, 5), (3, 8), (6, 7)]   1
            876 [(0, 9), (1, 4), (2, 6), (3, 5), (7, 8)]   1
            877 [(0, 9), (1, 4), (2, 6), (3, 7), (5, 8)]   0
            878 [(0, 9), (1, 4), (2, 6), (3, 8), (5, 7)]   4
            879 [(0, 9), (1, 4), (2, 7), (3, 5), (6, 8)]   4
            880 [(0, 9), (1, 4), (2, 7), (3, 6), (5, 8)]   1
            881 [(0, 9), (1, 4), (2, 7), (3, 8), (5, 6)]   2
            882 [(0, 9), (1, 4), (2, 8), (3, 5), (6, 7)]   0
            883 [(0, 9), (1, 4), (2, 8), (3, 6), (5, 7)]   3
            884 [(0, 9), (1, 4), (2, 8), (3, 7), (5, 6)]   5
            885 [(0, 9), (1, 5), (2, 3), (4, 6), (7, 8)]   2
            886 [(0, 9), (1, 5), (2, 3), (4, 7), (6, 8)]   1
            887 [(0, 9), (1, 5), (2, 3), (4, 8), (6, 7)]   0
            888 [(0, 9), (1, 5), (2, 4), (3, 6), (7, 8)]   5
            889 [(0, 9), (1, 5), (2, 4), (3, 7), (6, 8)]   0
            890 [(0, 9), (1, 5), (2, 4), (3, 8), (6, 7)]   4
            891 [(0, 9), (1, 5), (2, 6), (3, 4), (7, 8)]   4
            892 [(0, 9), (1, 5), (2, 6), (3, 7), (4, 8)]   1
            893 [(0, 9), (1, 5), (2, 6), (3, 8), (4, 7)]   0
            894 [(0, 9), (1, 5), (2, 7), (3, 4), (6, 8)]   5
            895 [(0, 9), (1, 5), (2, 7), (3, 6), (4, 8)]   4
            896 [(0, 9), (1, 5), (2, 7), (3, 8), (4, 6)]   3
            897 [(0, 9), (1, 5), (2, 8), (3, 4), (6, 7)]   3
            898 [(0, 9), (1, 5), (2, 8), (3, 6), (4, 7)]   2
            899 [(0, 9), (1, 5), (2, 8), (3, 7), (4, 6)]   4
            900 [(0, 9), (1, 6), (2, 3), (4, 5), (7, 8)]   3
            901 [(0, 9), (1, 6), (2, 3), (4, 7), (5, 8)]   2
            902 [(0, 9), (1, 6), (2, 3), (4, 8), (5, 7)]   5
            903 [(0, 9), (1, 6), (2, 4), (3, 5), (7, 8)]   0
            904 [(0, 9), (1, 6), (2, 4), (3, 7), (5, 8)]   1
            905 [(0, 9), (1, 6), (2, 4), (3, 8), (5, 7)]   2
            906 [(0, 9), (1, 6), (2, 5), (3, 4), (7, 8)]   5
            907 [(0, 9), (1, 6), (2, 5), (3, 7), (4, 8)]   2
            908 [(0, 9), (1, 6), (2, 5), (3, 8), (4, 7)]   3
            909 [(0, 9), (1, 6), (2, 7), (3, 4), (5, 8)]   0
            910 [(0, 9), (1, 6), (2, 7), (3, 5), (4, 8)]   3
            911 [(0, 9), (1, 6), (2, 7), (3, 8), (4, 5)]   5
            912 [(0, 9), (1, 6), (2, 8), (3, 4), (5, 7)]   4
            913 [(0, 9), (1, 6), (2, 8), (3, 5), (4, 7)]   1
            914 [(0, 9), (1, 6), (2, 8), (3, 7), (4, 5)]   0
            915 [(0, 9), (1, 7), (2, 3), (4, 5), (6, 8)]   5
            916 [(0, 9), (1, 7), (2, 3), (4, 6), (5, 8)]   1
            917 [(0, 9), (1, 7), (2, 3), (4, 8), (5, 6)]   3
            918 [(0, 9), (1, 7), (2, 4), (3, 5), (6, 8)]   1
            919 [(0, 9), (1, 7), (2, 4), (3, 6), (5, 8)]   3
            920 [(0, 9), (1, 7), (2, 4), (3, 8), (5, 6)]   0
            921 [(0, 9), (1, 7), (2, 5), (3, 4), (6, 8)]   0
            922 [(0, 9), (1, 7), (2, 5), (3, 6), (4, 8)]   1
            923 [(0, 9), (1, 7), (2, 5), (3, 8), (4, 6)]   4
            924 [(0, 9), (1, 7), (2, 6), (3, 4), (5, 8)]   5
            925 [(0, 9), (1, 7), (2, 6), (3, 5), (4, 8)]   4
            926 [(0, 9), (1, 7), (2, 6), (3, 8), (4, 5)]   1
            927 [(0, 9), (1, 7), (2, 8), (3, 4), (5, 6)]   1
            928 [(0, 9), (1, 7), (2, 8), (3, 5), (4, 6)]   3
            929 [(0, 9), (1, 7), (2, 8), (3, 6), (4, 5)]   4
            930 [(0, 9), (1, 8), (2, 3), (4, 5), (6, 7)]   1
            931 [(0, 9), (1, 8), (2, 3), (4, 6), (5, 7)]   3
            932 [(0, 9), (1, 8), (2, 3), (4, 7), (5, 6)]   5
            933 [(0, 9), (1, 8), (2, 4), (3, 5), (6, 7)]   5
            934 [(0, 9), (1, 8), (2, 4), (3, 6), (5, 7)]   1
            935 [(0, 9), (1, 8), (2, 4), (3, 7), (5, 6)]   2
            936 [(0, 9), (1, 8), (2, 5), (3, 4), (6, 7)]   2
            937 [(0, 9), (1, 8), (2, 5), (3, 6), (4, 7)]   0
            938 [(0, 9), (1, 8), (2, 5), (3, 7), (4, 6)]   5
            939 [(0, 9), (1, 8), (2, 6), (3, 4), (5, 7)]   0
            940 [(0, 9), (1, 8), (2, 6), (3, 5), (4, 7)]   3
            941 [(0, 9), (1, 8), (2, 6), (3, 7), (4, 5)]   4
            942 [(0, 9), (1, 8), (2, 7), (3, 4), (5, 6)]   4
            943 [(0, 9), (1, 8), (2, 7), (3, 5), (4, 6)]   1
            944 [(0, 9), (1, 8), (2, 7), (3, 6), (4, 5)]   3
